time	Pu1	Gata1
67450.0339432	13.6099238704	29.5136542394
67500.0743727	13.7990594105	28.4176219392
67550.0235173	13.7923888701	28.1890622395
67600.0094251	12.8896206403	27.6937087184
67650.0559171	13.9386339697	26.8250777768
67700.0361833	12.8649188591	28.1276303425
67750.0005249	11.4239168276	29.319239451
67800.1234152	11.189481209	29.6905344209
67850.0266248	11.1969154328	32.6609677502
67900.0204866	10.9290061283	32.311053961
67950.0080266	11.0274482474	32.9382081434
68000.0476419	10.5638528189	32.9633401086
68050.0151428	10.5766322831	33.3036219444
68100.0184124	10.3562576966	33.6124504221
68150.0047016	11.0387221992	32.1226313325
68200.0065947	12.1728640798	31.5639604354
68250.009953	11.2784753923	30.6252598426
68300.0021065	11.5493614699	31.5556203013
68350.0294832	10.6910685512	30.5406505573
68400.0192112	11.9684195765	30.4792184863
68450.0074698	12.4300964511	30.7466275372
68500.0115873	11.9903251297	31.6593896124
68550.0052735	11.7904669259	31.0094430141
68600.028514	12.3338658702	31.9946433044
68650.0286545	12.01489679	30.7313816553
68700.0186857	11.27469891	30.0207197907
68750.0118068	11.5776955178	30.5573994001
68800.0023497	13.5095885227	27.1381511491
68850.0208223	11.907150323	27.4953533207
68900.0009797	14.6502821827	28.4805410415
68950.0031831	13.5326272835	28.5875550481
69000.0162397	14.0223493883	25.8834707237
69050.0240932	13.820544136	27.9088252208
69100.023469	13.1232994111	28.2809014126
69150.0359397	12.5792150551	28.5650394528
69200.0455137	11.8419721143	28.5527384568
69250.0209235	12.8373512573	27.276355136
69300.0034509	13.6876940453	28.0469261291
69350.0116658	12.6259657215	27.0077753378
69400.0206827	13.4042978225	27.5770652405
69450.0064277	15.5531891305	27.1001884287
69500.0041443	14.574842023	27.1469656526
69550.0804474	13.3968084498	29.2105021184
69600.0129146	12.854971101	29.067979641
69650.0153216	13.2376125815	29.140333334
69700.0026014	12.7022610266	29.3564610171
69750.031865	12.0711512938	30.389271727
69800.0234822	13.1372583977	29.4634226822
69850.170352	11.6180614341	29.1156041347
69900.0110733	12.7670582568	26.9593020859
69950.0315668	12.7781474726	26.6556458236
70000.0269628	13.3053411617	28.5486849378
70050.0543971	14.1507880808	27.9965578464
70100.0223843	13.2543763721	26.8229600525
70150.013942	11.9907295062	29.0866525782
70200.0183974	11.817466819	28.9820998944
70250.0663043	12.2470568406	26.8590984006
70300.0002039	13.2292766722	27.5613051643
70350.0391826	13.9362400211	26.5604062464
70400.0453077	13.6311326936	26.0660010009
70450.051602	15.526483208	26.4877304335
70500.020987	15.1198947418	25.5690744758
70550.006541	15.5042483145	25.6648384421
70600.0274733	14.9428524176	27.3444358237
70650.0094745	15.3875468038	24.6799312363
70700.0034392	14.4952638792	26.4619171433
70750.0044732	14.9640474639	26.0466853934
70800.001079	15.8101077305	24.8517819352
70850.0330848	16.5166321126	25.2814070982
70900.069478	16.4164473388	24.8827343814
70950.0202113	15.1623095934	25.9235578753
71000.0026296	15.4677686067	24.3787223111
71050.0278958	17.393539324	23.9976495529
71100.0003667	17.1336413681	22.9016689511
71150.0072409	17.3750495939	23.9573100615
71200.0022271	17.1376639455	22.6565682196
71250.0098563	18.2624281787	21.4975104266
71300.0528418	18.6630898806	21.4664034722
71350.0031062	18.5267843852	21.5290363361
71400.005003	20.1421684685	20.2904346004
71450.0252849	20.8485352207	19.2963129235
71500.0734304	20.6913247433	19.989767854
71550.1079284	21.1925222294	19.1611800065
71600.0103969	20.4196726244	17.8748613906
71650.0162672	20.4381346222	19.5521808899
71700.0319032	19.4930359902	19.4023676038
71750.0297744	18.696868472	20.6775296112
71800.007091	18.361372645	20.7136189868
71850.1211912	19.6261734655	21.7164962949
71900.0069326	18.1536620584	21.8972107157
71950.0177967	19.5920983745	23.2617475599
72000.0824326	18.7106346311	22.4127056088
72050.0581899	17.698572624	23.0322797531
72100.0169146	16.9184178041	24.2812723431
72150.0014308	16.1194446853	24.0469112277
72200.0126448	16.914342326	24.1640428784
72250.0070894	16.7946359307	23.4892005063
72300.0048815	16.859214309	22.6145551113
72350.0006816	16.9010919132	23.2856921253
72400.0287769	16.3136588997	23.2657194201
72450.0369937	17.1994946955	23.4324610821
72500.0169619	18.1550820932	21.9193035816
72550.1130112	17.6600843129	23.9345619162
72600.0005478	15.7663778158	24.1689991121
72650.0068227	15.5940156074	25.1717743088
72700.0199834	16.062239191	25.2822605819
72750.020759	16.1304531329	25.314517335
72800.0163396	17.7226072184	25.1687501829
72850.0306054	16.6349691358	24.7995301523
72900.0059581	16.3354183917	23.5631067771
72950.0009641	15.7585713043	23.7063386418
73000.0018426	16.1895854601	24.6709220622
73050.0072735	16.3844661612	26.6415245252
73100.0405218	15.1224881543	27.0349364471
73150.0267886	14.5635291219	25.3852241319
73200.0212256	14.9750724812	24.7813586725
73250.0283736	15.5874164674	25.1069295248
73300.0358341	13.4121205097	27.2306591758
73350.0116889	13.8764871962	27.1142645364
73400.0086007	13.9153769453	27.9328568659
73450.0116244	14.6581972552	25.910054714
73500.0116547	14.7748842341	26.5272293213
73550.0255328	14.3270556499	25.2757094667
73600.0209401	15.6227136351	23.6486932874
73650.0001838	16.2842395618	22.629567298
73700.0543422	16.8329071741	22.7569675245
73750.0776348	16.4784493889	23.2059497023
73800.0187134	16.1596514528	23.7332940598
73850.0305688	16.9150759679	23.7647793928
73900.0415239	16.7644729613	22.6806310972
73950.0003068	16.8396301368	23.2589044233
74000.0051983	16.5187778734	22.5166694475
74050.0410249	17.4010239552	23.0735474183
74100.0041349	15.8247996874	23.4220516129
74150.043324	15.2348951941	25.0920916109
74200.0354275	14.6526034502	25.3263709599
74250.0174796	14.7753822193	25.2968590487
74300.03955	14.2685906738	26.3285754152
74350.0025217	15.6288994624	24.8203743639
74400.0052333	15.6853108278	24.731576248
74450.0059926	17.0033587754	22.7964507894
74500.0513114	17.777409953	22.5497279501
74550.0112926	17.3017017006	23.5619255541
74600.0003878	17.2054183148	23.5216633703
74650.0432721	18.1279714077	22.562180109
74700.0294718	16.8272212357	21.829554802
74750.0178062	15.6534989926	22.2741756224
74800.0001172	16.3096636298	22.0533382638
74850.0000521	16.2118859575	22.2503599209
74900.0010209	15.7428537998	23.1978978851
74950.0571438	17.3523418591	23.3191574817
75000.0335226	17.0653540301	23.3004377809
75050.0055138	17.2739408898	23.028397738
75100.0488109	17.3770712178	22.5935094527
75150.0175409	16.7709680385	23.756584699
75200.0055498	16.6183094464	22.9477559712
75250.0158246	16.1115185334	24.4492134844
75300.0323528	15.8413139439	24.6899082844
75350.0334596	17.4751624446	23.2619471209
75400.0029619	18.5659592962	21.6750084373
75450.0251864	17.8771966785	23.0342195415
75500.0028977	17.6384293773	22.4008868154
75550.0070534	17.1597654848	23.4380461921
75600.0051672	17.7324546282	22.8962122338
75650.0113745	18.0453033524	21.0182999797
75700.0063925	19.8418625991	19.5851389153
75750.0120928	19.5979411421	19.726902375
75800.0520431	19.5597014621	19.1827558499
75850.025689	18.3720086022	21.0091508458
75900.0831429	18.2859923119	22.4554328334
75950.0017005	17.2768224085	21.8283038794
76000.0320337	17.3047973685	23.5782768609
76050.0514551	16.4863255292	22.7717970173
76100.0113867	17.2252252153	22.0745969896
76150.0036641	17.1043675294	20.1618643718
76200.006824	17.8000867043	21.9200347476
76250.0167154	17.2585726662	23.1760178772
76300.0358698	18.0641796298	22.1981171837
76350.036865	18.5848637739	21.3415796159
76400.0101969	19.6873319093	21.0162927573
76450.0476665	19.6351884611	19.7921410656
76500.0296215	20.007895769	19.9114601416
76550.0703013	19.4388911203	21.1260772653
76600.0268529	17.9798701627	22.2863842437
76650.0133898	18.8218963663	20.8176919867
76700.0089498	19.1315912514	21.5706598336
76750.0214419	17.8753069557	21.0774640864
76800.0106204	17.6835155403	20.9325509542
76850.0017694	18.8042808398	21.6554740008
76900.0251497	18.241216852	20.3845425833
76950.0292095	18.8183517001	21.0422440518
77000.0148862	18.4307774079	21.7198042813
77050.0393194	18.229708171	21.3696570808
77100.0085287	20.3894428295	21.0982986666
77150.0588501	19.0106288842	21.3085139119
77200.0032875	19.8856179576	20.990685772
77250.0174758	21.5823037047	18.9701539802
77300.0262544	21.0507787648	18.6269165695
77350.0077787	22.629749139	17.7471394451
77400.0010117	23.3890101173	18.0896799893
77450.0770993	23.7771960316	17.5025315067
77500.0267062	22.6264487238	17.0593493907
77550.0176269	22.6958382598	16.9580810379
77600.012124	21.5694310144	18.0195135721
77650.0047466	23.0294009563	16.9455528221
77700.0612544	24.3833254856	16.1914351981
77750.0693295	24.5169187106	16.448897982
77800.0718466	24.8082079917	16.165991235
77850.044666	25.4039379775	15.4112435298
77900.0122044	23.8157441223	15.8842841583
77950.0084325	25.2222496829	14.9821848998
78000.0252256	25.9235698801	14.5658228826
78050.0630159	25.4257837257	15.4619025427
78100.0134161	25.7839930756	13.9871323311
78150.0022974	25.7229505358	13.4298883991
78200.0795886	26.9981729902	13.771453481
78250.0388827	27.262708014	14.467524946
78300.0016218	29.2988362046	13.5779291473
78350.0249234	28.1997304427	12.69344177
78400.0040109	28.0365074447	12.5979712255
78450.020305	27.8131447119	13.2708331674
78500.0207709	26.8786016542	13.9353611508
78550.02273	27.5465205553	12.5887712377
78600.0071244	27.9346247474	12.8564803262
78650.0131977	26.2188223714	13.4274257357
78700.0058391	27.1163842409	14.0204412193
78750.0025108	26.3667579296	14.3563410074
78800.1006843	25.9621987227	16.6247570749
78850.0251724	24.3870003047	16.1160120115
78900.0108211	25.0902113426	16.3342746418
78950.0082915	24.3743553295	16.0109089561
79000.0044839	24.029241431	16.6959967176
79050.0258596	24.3409473821	16.8098980385
79100.0140643	22.6583137155	17.3667125251
79150.0510308	23.1544681735	17.7518337961
79200.0129718	22.9918556555	17.0758418956
79250.0082167	23.1025774757	16.0056698181
79300.0183005	22.8073406389	16.9423732028
79350.0313819	21.2629144313	16.40117569
79400.0784897	22.6076407014	17.2191306628
79450.0117588	24.6611199914	16.3708922676
79500.1036999	22.6753235066	16.7421757792
79550.0373857	22.9719291585	18.5253427155
79600.0179294	22.7322587793	18.3873164427
79650.0132873	22.759818592	18.4200674826
79700.0037596	22.5495445448	17.3827213468
79750.0281221	21.8986598642	17.8391137404
79800.0045686	20.9264588059	18.4358047034
79850.0215513	20.7685755336	18.9075771468
79900.0188911	22.0277526348	17.1985251875
79950.0010943	22.6085298151	16.8884781812
80000.017519	22.2476432736	17.3971904881
80050.0125137	22.1593843056	18.0316690829
80100.0280567	21.9667731861	18.3222519176
80150.0164371	21.5321969034	17.8620304308
80200.0264839	20.9323115156	18.6986720687
80250.0265903	21.2116647325	18.3648019278
80300.0048138	20.7244912553	17.9632372504
80350.0275442	20.8335096901	19.0758362705
80400.0136756	21.4357778095	19.4437640699
80450.0010932	21.0004944467	19.2359411067
80500.0015901	20.955204696	19.6444404255
80550.0485563	20.9456182952	18.727083961
80600.0444609	20.8841612816	20.3665571448
80650.011213	20.545482213	21.0727596033
80700.0370802	19.9469129205	18.5097196565
80750.031722	22.9238487315	18.9809872064
80800.0115892	21.9063849098	19.7460452066
80850.0934959	22.2874372982	18.6755241763
80900.0758701	21.7216013146	19.451681925
80950.0184552	22.3155833049	18.9193260958
81000.0973807	21.4032004495	18.800784855
81050.0044057	21.5004392841	18.6457509638
81100.0654999	21.8063798385	18.0385142954
81150.0188267	21.6722611177	18.1656824635
81200.0474863	21.2373324613	17.8035422384
81250.025253	22.2347313848	18.0056051846
81300.0187454	21.1333793916	18.6146518797
81350.0088882	20.1435579586	19.8586944514
81400.1024369	19.5281501985	19.8323554811
81450.0140401	18.9550777791	21.9903496573
81500.0914283	17.1779407518	22.4229647145
81550.0318248	16.4765727242	22.9756339906
81600.071668	17.1358743724	23.3788758659
81650.030543	15.8216945542	22.8314529143
81700.0114854	15.6229020946	24.0634658554
81750.0090238	14.5465052432	26.6309946127
81800.0074724	14.3893882999	26.9485446504
81850.0147202	15.9001958913	23.958555216
81900.0232128	15.5720072228	23.3669034584
81950.0048043	15.4566978517	23.4343171943
82000.013736	16.283117342	25.3267605175
82050.0008451	15.3410941941	24.7095159826
82100.006116	14.4481019316	26.5393406333
82150.0253113	14.4524863182	24.602585631
82200.0134125	14.3862462723	24.1362129185
82250.0798259	15.6543656719	25.7130477561
82300.0184359	15.4336941481	25.8687565329
82350.0180594	16.2091006787	25.4725367982
82400.0154878	15.1751944452	25.0834396178
82450.0061018	15.5463590312	24.1347518704
82500.0011837	15.9041158681	24.968898883
82550.1194572	15.7475361094	24.8239053952
82600.0043049	15.1546308348	25.073448429
82650.0063594	14.7087503441	25.8887286834
82700.0096867	13.9323325906	25.4822871473
82750.0030131	14.4050055126	24.1189249434
82800.0119699	18.0160595983	23.6512080184
82850.0093539	15.8803822211	23.9528302822
82900.0024017	15.1981842388	24.4965235187
82950.0059018	16.8095955551	23.2541585183
83000.0126918	19.2916833133	19.8826237611
83050.0880919	18.5084263463	20.2747344695
83100.0383702	19.6559126513	20.2158968979
83150.0015267	18.6442110951	20.917634116
83200.0081856	19.1306336842	20.7172701605
83250.0324019	19.8613819981	20.4090092261
83300.0108231	20.7413519459	18.1084620035
83350.0015386	20.791399419	18.2279871789
83400.022245	20.7295896349	19.0085418162
83450.0945249	21.77778464	17.132076545
83500.0124595	23.04489573	16.6623869586
83550.0331248	24.2445350694	16.6886358356
83600.010893	23.3191233642	16.8502598363
83650.001007	24.0318789496	15.0799492061
83700.0057423	24.9388610995	14.9812064828
83750.0042696	23.3287730219	17.7063620279
83800.0029468	23.2095805257	18.4101291356
83850.0055293	22.4288142563	17.706259103
83900.0117506	21.5362120272	16.5712734082
83950.016917	23.4379418532	16.4106223155
84000.0471574	26.0268477228	15.9346651293
84050.007844	25.2470622558	14.8458659855
84100.0192779	24.3925169196	14.8591292515
84150.0534674	23.727984455	16.4329523218
84200.0223094	24.2173818465	16.8911386473
84250.0083369	22.9339267274	17.8067599412
84300.0563453	23.4779227762	18.4142364099
84350.0113113	24.3691887964	17.7199371197
84400.0095917	24.134138194	16.6875734966
84450.0268842	22.4140528259	16.7214889496
84500.0000095	22.824673751	17.4435621106
84550.039899	23.9878863505	16.5190010884
84600.0017943	24.352401251	16.2012336264
84650.0153347	24.2703261149	15.8371709458
84700.017665	25.1174010823	15.7471699965
84750.0212949	23.9606180003	17.0367301585
84800.0227758	23.0673000904	16.2772072546
84850.026007	22.5080366022	17.2524839992
84900.0484764	22.4872470734	16.7072182001
84950.0346708	23.8330432497	16.2469077602
85000.0258304	23.3018944391	16.387389433
85050.0217638	23.5544987964	17.3300488376
85100.0642589	23.5653740247	16.8564612937
85150.0001777	23.7139530696	15.197307422
85200.0186473	24.5518833382	16.2195902191
85250.0028196	24.4771865857	15.3567966967
85300.0074623	26.0850231627	14.574060277
85350.0518567	24.6527904892	14.7433654298
85400.0008821	25.0023855381	15.0988969003
85450.1013772	22.6163693916	17.0250708963
85500.0231718	24.7316433438	17.5182656464
85550.0076618	23.8725137152	16.4081799277
85600.0114497	24.3048470906	16.9516514899
85650.0380087	23.4695780441	16.4838394168
85700.0620495	23.2586161818	18.0456162374
85750.0055994	21.5765355092	17.2071369954
85800.0089074	21.7348126908	17.46964528
85850.0014924	22.3610448044	17.6343101125
85900.0016295	22.7747914931	18.3290829017
85950.0348825	21.2168118666	18.0676105812
86000.0223023	22.963872916	18.6522956453
86050.0374792	22.1158163129	16.4350673058
86100.0033987	20.0918210374	17.1608602704
86150.0088617	20.1104106473	19.7044119053
86200.0168067	19.4429114913	20.4309316141
86250.0310967	19.2106352643	22.3408558594
86300.0036854	19.2930652423	21.2648725753
86350.0180118	19.0191504084	22.2661692356
86400.0059973	17.7975441423	21.847866638
86450.0716826	17.3476985954	20.7956209672
86500.0120189	18.2226730387	21.8014748463
86550.0010583	18.7425379213	20.4824058829
86600.0015494	18.9996139518	20.0798557825
86650.0014318	19.9027532071	21.3196538392
86700.0706549	18.8295144965	19.9418175568
86750.026625	18.5761077437	20.9930760773
86800.0328807	20.1614283088	19.8337509802
86850.0096113	20.422743928	18.6829478216
86900.0238451	19.930527194	19.4801169002
86950.0135577	21.0356344648	20.0105208532
87000.0132845	18.4993724062	20.0297438075
87050.0150978	17.5879636565	22.3814292162
87100.0168302	16.7635107157	23.821417116
87150.0111713	17.3143963511	24.0117299445
87200.012629	17.1014977824	23.3657986781
87250.0203158	17.1036489975	23.5028179774
87300.0238563	16.9376108918	24.9879226529
87350.0062479	16.697598475	25.1950895914
87400.0005773	15.6634094637	24.581043261
87450.04166	16.1071716829	22.759622312
87500.001043	18.4365117428	23.3704430541
87550.0155463	18.0551536225	22.1316020522
87600.0073273	18.0991859141	22.9072828493
87650.0535154	17.2378373556	22.7748243994
87700.1180869	18.6226078852	21.9828759967
87750.0231604	19.3996437194	22.9869073938
87800.0156912	19.3242011118	22.0715617282
87850.0360989	20.1375091056	21.8701515993
87900.0121751	18.2462706916	22.3402371524
87950.0001433	17.0691672674	22.0595685982
88000.0579854	18.1293161646	21.4306986254
88050.0582751	17.5568811558	22.2049039247
88100.0102934	17.2142358108	23.0993330265
88150.0033741	17.1238855707	24.2666052654
88200.0038799	17.3427780375	23.4413386188
88250.0328648	17.3510261472	23.2117863209
88300.0003338	18.3394032558	23.2431376071
88350.0060566	17.6180494633	20.8927022041
88400.0083024	17.1653717177	21.9485546586
88450.0102687	17.6996967122	22.4345736579
88500.0037732	17.5168253493	21.5264282399
88550.0016022	18.1709919428	21.3974109151
88600.0011355	18.5333030236	21.6705265778
88650.0474152	19.2982947975	23.1833929466
88700.0079571	19.1391561704	22.6294984868
88750.0254201	17.3298225483	23.1377809804
88800.0081811	16.6018784793	23.4060569248
88850.0250692	16.6363963401	24.2193515358
88900.036549	16.0161455178	23.6158771575
88950.0185489	16.4828833521	23.0374143615
89000.1296603	17.0963802777	23.8095008798
89050.038571	15.1137614806	23.7853030142
89100.0027012	14.5649298799	25.057935945
89150.018259	14.7184139292	25.7425466221
89200.013611	14.2574298704	25.31576326
89250.0240253	14.693629003	25.2686993673
89300.0104834	15.6172136835	25.5173017765
89350.0657469	16.9689188687	23.631353862
89400.0742922	16.9055770002	24.890546862
89450.0097497	15.7838621214	24.9164192031
89500.0015254	15.2836832092	25.021990663
89550.0574318	16.1660421463	24.2640849076
89600.0029434	15.0409757778	25.4554475871
89650.0617294	14.625763274	25.3510090029
89700.0182462	13.9630609285	24.9982692525
89750.0324555	14.4033118674	25.6736597173
89800.0347713	16.4791219061	24.0990133139
89850.0212492	15.7083325776	25.6655237823
89900.0659327	15.5655245271	25.8113046405
89950.0049209	16.1362941799	25.4526285129
90000.0024919	15.9258752246	24.902419255
90050.0131406	15.7654904088	25.3330191957
90100.044336	15.808167334	23.683117001
90150.0130192	15.6741724293	25.149886617
90200.0187957	14.9924683276	24.3750743432
90250.008171	15.6281849315	26.229294192
90300.0098828	15.4705198128	24.6631060768
90350.0107415	16.8852808312	23.2082436611
90400.0123423	18.4538027849	22.3741417942
90450.0157331	18.8472317118	21.7471097918
90500.0014389	20.0923921632	20.177782438
90550.0014737	19.7983868651	19.6855495962
90600.0191573	20.1485502964	18.9489132959
90650.0512131	21.1170785488	20.1443809798
90700.0338893	18.5273758893	21.3384711378
90750.0132812	18.7815316026	22.9648478234
90800.0920663	17.7984001465	22.9479082726
90850.0103212	18.6933401499	20.9199030375
90900.0087256	18.406719857	20.8732378966
90950.0305095	17.4136772171	20.9790404557
91000.0319105	17.9150156305	21.7686912128
91050.0278291	17.1222798975	21.4544127526
91100.0189196	17.2620852949	21.160960906
91150.0820647	16.1837533746	22.918613889
91200.0049206	16.4271348325	23.314787109
91250.0115836	16.8002645341	22.617764481
91300.0519601	16.1182779019	24.5945442711
91350.0487607	16.6994628127	25.3169313945
91400.0072661	16.390472153	23.7991276364
91450.0098352	17.1619591303	22.1095840785
91500.0362576	17.0128849734	21.1144448387
91550.0080898	18.3622050755	19.4748267659
91600.0126563	19.0001834979	21.4066923802
91650.0076906	20.3364189937	20.1170441638
91700.0770415	19.916084017	20.677087085
91750.0180577	19.4707367514	20.0343689137
91800.0051335	17.8884361329	22.4068194554
91850.0048375	17.9174899406	21.8512122239
91900.0025497	20.0391277674	21.6280078279
91950.0199012	20.5187483948	20.8430628843
92000.0041006	19.7011872973	20.6614260454
92050.0656335	19.4613647283	20.5177604243
92100.0059537	18.6704028456	21.4395969804
92150.0078554	17.7536599566	22.369181697
92200.019948	16.7682924048	23.561076844
92250.0325362	15.7905209577	23.1709472364
92300.033756	17.0577526386	23.7486160086
92350.000194	16.9973951009	23.6938912509
92400.0463696	17.3163392009	23.2949990349
92450.0169042	16.6422538431	24.3356054397
92500.0666872	17.1659795401	23.1323495923
92550.0536115	14.8977113222	22.9448412321
92600.0181776	15.4489830917	23.912156628
92650.0692198	15.8490915466	23.7635833164
92700.0138698	17.4361554339	21.9981749644
92750.0002826	16.7000353497	24.0567362579
92800.0286752	15.472782709	25.4592764534
92850.0175983	14.488066381	25.7596784294
92900.0012334	14.835969027	24.9218298887
92950.0103563	15.2891863439	25.1635058886
93000.0126433	15.4420816093	25.1361567539
93050.0109285	14.8861034041	24.6437632259
93100.0355281	16.1133486959	24.3330265987
93150.0326535	15.9892854569	26.3460520058
93200.0439342	15.8507691625	25.3251648232
93250.0360012	15.0619416213	25.3776925389
93300.0034535	13.3484497703	26.749277629
93350.0194347	13.6567242443	29.1669209967
93400.0384867	13.3659386781	28.3940361295
93450.1039596	13.7547141165	28.3735122053
93500.026988	13.1716520746	28.4421542374
93550.0264532	13.3629285795	27.260938974
93600.076303	13.2015933221	25.846287153
93650.0117813	13.6090110933	27.0782985528
93700.0002469	14.1113511764	27.1654153284
93750.0130269	13.3786278229	29.1265087901
93800.0157827	13.752936518	28.3707477302
93850.0063277	13.5172114237	27.8225005626
93900.0437963	13.1985911516	27.4960344823
93950.0019526	11.7694011109	28.2902241619
94000.0285316	12.7868941064	28.549555256
94050.0240266	12.8553944174	27.598564394
94100.0002251	12.174067337	28.2911210503
94150.0149636	12.1655481117	27.2147171358
94200.1019578	12.4103065456	29.5736345776
94250.0414676	12.3754405996	31.0145952216
94300.0280795	13.2629798011	31.1471692034
94350.0199811	12.1055044407	30.5372077625
94400.01605	10.5988538835	31.1326389505
94450.0168074	11.7830693275	29.7277354421
94500.0851205	12.9737737327	29.1855220427
94550.037282	12.3251214567	27.9929514908
94600.0166942	11.504646813	29.376381794
94650.0771917	13.2828633648	27.5607517965
94700.0091706	13.766183861	26.6760060794
94750.0063334	14.8538021503	24.7197131116
94800.0933368	15.4338216476	24.6617957648
94850.0170476	16.1881514079	23.9073735526
94900.0101543	16.9222797039	24.9712807642
94950.0334953	16.681660889	23.7720035547
95000.0139031	15.6356382563	25.9501099927
95050.0287873	15.7584105951	26.3158721481
95100.0318699	16.6218912225	24.8212488127
95150.0232028	15.5068339946	23.752767831
95200.0003296	17.2041947841	23.4509041328
95250.0131807	17.4995262914	22.8940964453
95300.001137	16.9848882394	24.2579962928
95350.0013528	15.1977247979	24.895346815
95400.0008934	15.104292642	25.4270098792
95450.0118382	14.3488279132	27.7152413265
95500.0004877	13.9364801454	28.0553177027
95550.0373719	13.3134736949	28.1905153124
95600.0658161	13.9774855399	28.4112398275
95650.0266166	12.8762673672	27.8015335697
95700.0151861	13.7610504644	28.8898328415
95750.0278124	13.1800224648	27.9493716808
95800.0064603	12.7587149872	27.51500219
95850.001411	13.4280150967	28.2051546544
95900.0735184	13.4376426673	28.0259104379
95950.1680033	12.3095303461	29.0763607758
96000.0006686	13.2807677909	28.5021024731
96050.0044048	13.0891998912	28.3041424222
96100.0061309	12.9567187976	27.7131768181
96150.0085311	13.2975814116	29.0913182751
96200.0062933	11.4643873766	30.8660549096
96250.0019724	12.4716416604	27.1970622631
96300.0065721	11.4522348585	28.0022729836
96350.0171274	11.1353073365	30.6867441951
96400.0718084	12.2132160275	30.7395406956
96450.0161087	12.16923209	30.0808120422
96500.0250425	12.6881923749	29.9825130814
96550.025593	12.2421549456	31.3822377953
96600.007457	10.8046295112	30.8817460248
96650.0748772	11.9321039809	30.5415098248
96700.004615	11.6128067329	30.9788081195
96750.0014008	12.5084643636	30.8874201537
96800.0105188	11.6266964698	30.1550978073
96850.0030502	12.3677459341	29.14863487
96900.0147303	13.3981497068	28.615632126
96950.0132022	12.6655344337	28.8742035391
97000.0021279	13.1628736728	28.9232043526
97050.0173461	12.1052766708	29.4479887915
97100.0014918	13.3688983476	28.6811576763
97150.0045026	13.0829629548	27.9480813456
97200.0062616	13.1886768876	26.8600022631
97250.0179125	15.1430343015	26.8844205569
97300.0021967	13.6264671623	26.9038442145
97350.0118708	13.7821124612	26.1861100864
97400.0211479	14.1545459816	25.2474663453
97450.0622981	14.7757294667	24.3384749447
97500.0459301	16.3681405292	24.4001140973
97550.0046434	15.5399768436	24.984605959
97600.0093613	15.6895973363	26.2203394493
97650.0235322	15.4332699086	26.2224123352
97700.0093663	15.1006841935	27.9207046966
97750.0031004	14.0156448917	25.5867833866
97800.0057206	14.6039080195	25.831034234
97850.0239129	15.8155918172	25.5675179643
97900.0028227	14.5922827483	24.8044739332
97950.0037772	14.8064607858	25.6732895721
98000.0026314	14.7592940537	25.6288471025
98050.0078179	14.2444920483	25.3610295895
98100.013049	14.8711280059	25.513061244
98150.0021384	14.1598560489	25.5264091803
98200.0019761	14.7294949468	25.5664607615
98250.000163	15.4711015661	25.1329248465
98300.0185871	16.3420475885	25.9465557175
98350.0757616	15.8849092742	24.5001618456
98400.0092107	16.9737174545	24.4946456444
98450.0044941	16.2440386405	23.8150261564
98500.0413508	14.0509038576	24.9476409895
98550.0446452	14.9211084416	25.8315592313
98600.015821	15.1055844888	26.4544617531
98650.0099616	13.9789072609	26.0940293525
98700.0166714	14.9792978412	25.0865772602
98750.038691	15.2599271046	23.2585851174
98800.0618607	15.3545523882	24.6633459274
98850.0457048	14.971822817	24.4781586368
98900.0283791	15.2972391381	23.5311516823
98950.0248225	15.8622993411	25.2757926035
99000.0205676	15.7636610868	24.7337385192
99050.0017308	14.5429829181	26.3411005839
99100.0058529	13.3856823578	25.970777676
99150.0773161	13.751104463	25.4545252853
99200.0028435	13.8871007508	27.051228411
99250.0090646	13.3050242286	27.6868154545
99300.0012017	13.5703349875	26.7871311835
99350.0410215	14.2773307356	26.63381155
99400.0115883	14.6480711249	25.9495267745
99450.0016174	15.3790736798	25.3968596799
99500.0200054	15.9629824494	24.6424276773
99550.0041746	16.7278396269	25.0613056591
99600.0343617	15.8985714666	24.3594872886
99650.0937514	15.7403646941	24.0591029331
99700.015634	15.3929752457	25.037568094
99750.0017073	16.5661824743	24.3212022206
99800.1191775	16.199004605	23.9593570794
99850.0088671	16.1658266416	24.9009316648
99900.003664	16.0383784122	24.3500989691
99950.0498204	16.7522094829	23.5299808027
100000.005585	16.9836568956	22.9259369087
100050.07343	18.0401240448	22.8166628249
100100.108459	16.8717757962	24.9270744939
100150.005294	15.504832369	24.1835936781
100200.006097	15.4959940388	26.3003518242
100250.028005	14.7361091388	27.3650295186
100300.070828	13.7007957695	28.0816026764
100350.003023	12.5481978135	28.0342153259
100400.006641	12.9291122195	26.900585888
100450.015571	13.3276177252	26.840268722
100500.03385	12.7243756614	27.5845918674
100550.035192	14.3887160324	27.2858367251
100600.007325	14.3510280734	25.2664489346
100650.012475	14.6670168228	26.0072897321
100700.026491	15.9870294093	25.1832577873
100750.009868	16.1057562518	25.154309707
100800.005318	15.1706935338	24.0039426586
100850.025433	16.2339423617	23.678982289
100900.001418	16.6019598518	23.8531780876
100950.052649	15.4275661761	25.2447670234
101000.006228	15.7338788318	25.5178260556
101050.031271	15.4152846998	23.3416857299
101100.055067	16.6127513999	23.2910807198
101150.013868	17.1116694098	22.331431141
101200.008349	15.6208576613	24.1403893374
101250.009172	16.4715716631	22.7968997191
